district,Year,Month,Season,rainfall,temperature,humidity,ph,organic_carbon,sand,clay,silt,soil_texture
Sikar,2022.0,4.0,Zaid,1.0659634488649474,31.698209168069948,14.652271770572856,7.534495397778516,0.786278701903854,45.343238576826465,26.97856082950532,27.678151897554653,Loam
Sirohi,2022.0,4.0,Zaid,0.0085269360807701,31.3052013973018,22.75879948247523,7.396337654624223,1.0341951416617727,40.48985614248625,24.857467313399425,34.65255453304433,Loam
Tonk,2022.0,4.0,Zaid,0.0093977081346667,32.35769066659098,16.093159259618528,7.416020895154145,0.7846190095895532,44.09877632225127,23.461647278027836,32.43956502073543,Loam
Bharatpur,2022.0,5.0,Zaid,12.973547294697712,33.831841169175235,31.19843168338267,7.735500321128259,0.8720525911950796,44.87451725968808,27.175172041928484,27.9501141011255,Clay Loam
Dhaulpur,2022.0,5.0,Zaid,9.82499457377499,34.27369175036084,29.39554728081873,7.65528902278178,0.8302959001556367,43.90062774367972,26.544169653207046,29.555065959184624,Loam
Kota,2022.0,5.0,Zaid,7.0140179727519065,34.78367130759578,25.18140373850066,7.331463260312297,0.8223356041420042,40.75124787601306,28.3780444551492,30.87063767850261,Clay Loam
Baran,2022.0,5.0,Zaid,6.118399632843601,33.885871523335105,27.682090871486004,7.310498511980818,0.787739078833932,41.22755819494017,27.577050555745654,31.195185078293044,Clay Loam
Jaipur,2022.0,5.0,Zaid,15.556607760707015,34.075427954835334,22.94491224719564,7.46853423827555,0.850231696900605,47.74610578424717,23.499579154705494,28.754366255945,Loam
Udaipur,2022.0,5.0,Zaid,0.1871287845485346,32.43373764170586,30.182219688722785,7.314971634484445,1.138689408865304,35.75171522385539,32.28990248750083,31.95832912715174,Clay Loam
Dausa,2022.0,5.0,Zaid,11.383360507037064,33.931261976963064,26.2250162179941,7.448940458503631,0.9096372867471324,50.66067520192447,23.252341799843208,26.087000638364948,Loam
Rajsamand,2022.0,5.0,Zaid,0.0,32.751746748392314,25.583082962366223,7.344695299699076,0.9639301728259164,36.934399265106606,33.273771319131875,29.791692305330336,Clay Loam
Sawai Madhopur,2022.0,5.0,Zaid,8.615803523521151,34.11402839385432,26.690123207137177,7.391336939566251,0.9090809910014799,46.36155834187105,25.40509783395536,28.23333160894245,Loam
Karauli,2022.0,5.0,Zaid,9.4966295452005,33.80906408800027,28.011626470989512,7.323849110664443,0.9467935707025282,48.72619591043981,25.53555773220264,25.738271236433086,Loam
Ganganagar,2022.0,5.0,Zaid,3.652382210789271,34.361821833023114,24.31285931601643,7.925312236058909,0.7232944493530641,53.05909954215294,24.470290062624482,22.47062579400709,Sandy Clay Loam
Hanumangarh,2022.0,5.0,Zaid,16.55767029512943,34.37519939595086,23.93376107685447,7.991436931660312,0.6603707508788489,58.40545363080692,22.86831899146728,18.726261266006375,Sandy Clay Loam
Ajmer,2022.0,5.0,Zaid,10.122686773423808,34.582448194563,21.66453990492597,7.483101302382153,0.7415093976612266,32.89577793930147,23.189653688001222,43.9144725913661,Loam
Alwar,2022.0,5.0,Zaid,22.433177757889176,34.01181175420489,26.29915839560568,7.431135494000176,1.0529518117267935,45.67522844606345,24.966633472578202,29.358154120156932,Loam
Banswara,2022.0,5.0,Zaid,0.1178148004842556,33.01874049843678,34.244155919652165,7.279456939407893,0.998926055083475,36.036171122442354,27.306582231712007,36.657470083764224,Clay Loam
Barmer,2022.0,5.0,Zaid,0.0,34.500415203662406,29.967747214765268,7.8659423794938075,0.5208200033804808,51.100383491805815,23.530804202945724,25.36878991690401,Loam
Bhilwara,2022.0,5.0,Zaid,3.143784147194449,34.464307086706754,22.145910095845007,7.394414449709638,0.7807999519924316,35.24014643085083,27.321630816527723,37.43825725794166,Clay Loam
Bikaner,2022.0,5.0,Zaid,4.794861921526926,35.86397704049606,18.79144102495266,8.03242181095953,0.5236890079298842,51.19230505500413,24.099762137057745,24.70795061253445,Loam
Bundi,2022.0,5.0,Zaid,7.246629332438627,35.33835838153201,21.776784291298352,7.345372898579913,0.8640630543862735,42.28414376430791,27.18739714901769,30.52879617131715,Clay Loam
Chittaurgarh,2022.0,5.0,Zaid,1.21098546917565,33.49716910045925,26.555081138888045,7.311872884947514,0.8865564126708907,33.46105777762949,35.197051820377986,31.341929188327544,Clay Loam
Churu,2022.0,5.0,Zaid,15.798543117103552,34.999770861430584,20.049348254306103,7.931710739193281,0.6130627937848321,54.65475317517449,23.528332957980957,21.81687519782054,Sandy Clay Loam
Dungarpur,2022.0,5.0,Zaid,0.0,33.561827663815514,32.28659677122588,7.359425496874465,0.9761361123706438,39.79373254356574,24.83362293082961,35.37252946199261,Loam
Jaisalmer,2022.0,5.0,Zaid,0.0564353789834357,35.650474875771394,23.1131600415547,8.024784734336027,0.4190765963466304,57.32920513117581,24.14245706687899,18.52837361519538,Sandy Clay Loam
Jalor,2022.0,5.0,Zaid,0.0,33.83781308657446,33.051785475617656,7.5693450681661485,0.7197348534596913,47.63071085699597,22.360459238758345,30.008805657174882,Loam
Jhalawar,2022.0,5.0,Zaid,3.395780350295766,34.23950846830895,26.453025924495037,7.324442733469555,0.7898446674541064,36.359408258216845,31.070649046282863,32.57011021594803,Clay Loam
Jhunjhunun,2022.0,5.0,Zaid,30.88269423328672,34.24095581173288,21.824654799767213,7.564148238132579,0.8594941762681367,46.73249222258496,25.900183444383487,27.367264578193463,Loam
Jodhpur,2022.0,5.0,Zaid,1.2721272422704395,35.00444243818839,23.456433847372686,7.791916606079316,0.5122976308315786,54.2613567176807,23.35875841901032,22.379890594471135,Sandy Clay Loam
Nagaur,2022.0,5.0,Zaid,7.238396574067008,34.6181434523057,21.740159648397448,7.6532797209563554,0.5704724466215925,49.51865180053744,26.73553127124672,23.74570091727921,Loam
Pali,2022.0,5.0,Zaid,0.9603672927317436,34.08240200648582,26.460684696311784,7.53473171984385,0.6899628053639705,44.44318482030989,24.631426137433625,30.925512263366432,Loam
Sikar,2022.0,5.0,Zaid,20.93374887030552,33.87329686506704,21.8878405851867,7.534495397778516,0.786278701903854,45.343238576826465,26.97856082950532,27.678151897554653,Loam
Sirohi,2022.0,5.0,Zaid,0.0,32.42121453706713,33.16494877500828,7.396337654624223,1.0341951416617727,40.48985614248625,24.857467313399425,34.65255453304433,Loam
Tonk,2022.0,5.0,Zaid,10.154822750048512,35.08118949508153,21.49073054641362,7.416020895154145,0.7846190095895532,44.09877632225127,23.461647278027836,32.43956502073543,Loam
Bharatpur,2022.0,6.0,Kharif,32.37708127692603,34.04947955362219,36.403614212744976,7.735500321128259,0.8720525911950796,44.87451725968808,27.175172041928484,27.9501141011255,Clay Loam
Dhaulpur,2022.0,6.0,Kharif,37.947032603374815,33.91350413174081,37.54471782336487,7.65528902278178,0.8302959001556367,43.90062774367972,26.544169653207046,29.555065959184624,Loam
Kota,2022.0,6.0,Kharif,69.76238169238192,33.25198980714993,38.66766519048502,7.331463260312297,0.8223356041420042,40.75124787601306,28.3780444551492,30.87063767850261,Clay Loam
Baran,2022.0,6.0,Kharif,89.41544494189164,32.58307850683832,40.88390948057332,7.310498511980818,0.787739078833932,41.22755819494017,27.577050555745654,31.195185078293044,Clay Loam
Jaipur,2022.0,6.0,Kharif,52.60572753636965,33.035071906767136,35.77810597795633,7.46853423827555,0.850231696900605,47.74610578424717,23.499579154705494,28.754366255945,Loam
Udaipur,2022.0,6.0,Kharif,51.00122853737153,30.890901576309453,45.533048162228,7.314971634484445,1.138689408865304,35.75171522385539,32.28990248750083,31.95832912715174,Clay Loam
Dausa,2022.0,6.0,Kharif,47.35905545666931,33.43582385424379,36.22047436343575,7.448940458503631,0.9096372867471324,50.66067520192447,23.252341799843208,26.087000638364948,Loam
Rajsamand,2022.0,6.0,Kharif,60.58534568569367,30.906213340465136,40.76160008287676,7.344695299699076,0.9639301728259164,36.934399265106606,33.273771319131875,29.791692305330336,Clay Loam
Sawai Madhopur,2022.0,6.0,Kharif,58.09556804409973,33.445728171649854,37.59060451527971,7.391336939566251,0.9090809910014799,46.36155834187105,25.40509783395536,28.23333160894245,Loam
Karauli,2022.0,6.0,Kharif,45.37283381028612,33.28076844323816,38.19111098777487,7.323849110664443,0.9467935707025282,48.72619591043981,25.53555773220264,25.738271236433086,Loam
Ganganagar,2022.0,6.0,Kharif,34.79873160904583,34.25762176847239,34.84374400508459,7.925312236058909,0.7232944493530641,53.05909954215294,24.470290062624482,22.47062579400709,Sandy Clay Loam
Hanumangarh,2022.0,6.0,Kharif,48.10659510042922,34.347727724068235,33.43699612231272,7.991436931660312,0.6603707508788489,58.40545363080692,22.86831899146728,18.726261266006375,Sandy Clay Loam
Ajmer,2022.0,6.0,Kharif,60.038128956929775,32.726669860171704,37.05443776633234,7.483101302382153,0.7415093976612266,32.89577793930147,23.189653688001222,43.9144725913661,Loam
Alwar,2022.0,6.0,Kharif,48.43068502560914,33.613769275018306,34.933649837753485,7.431135494000176,1.0529518117267935,45.67522844606345,24.966633472578202,29.358154120156932,Loam
Banswara,2022.0,6.0,Kharif,60.13016734073363,31.24006375261628,51.338180648214056,7.279456939407893,0.998926055083475,36.036171122442354,27.306582231712007,36.657470083764224,Clay Loam
Barmer,2022.0,6.0,Kharif,28.97887411574926,33.75600160998606,41.06808512583458,7.8659423794938075,0.5208200033804808,51.100383491805815,23.530804202945724,25.36878991690401,Loam
Bhilwara,2022.0,6.0,Kharif,57.892442522926125,32.58592891046095,36.80911379692613,7.394414449709638,0.7807999519924316,35.24014643085083,27.321630816527723,37.43825725794166,Clay Loam
Bikaner,2022.0,6.0,Kharif,41.15881047632628,34.78860517473917,32.3619579274343,8.03242181095953,0.5236890079298842,51.19230505500413,24.099762137057745,24.70795061253445,Loam
Bundi,2022.0,6.0,Kharif,64.80499812706985,33.59613382726928,36.119439413140775,7.345372898579913,0.8640630543862735,42.28414376430791,27.18739714901769,30.52879617131715,Clay Loam
Chittaurgarh,2022.0,6.0,Kharif,67.84208581921669,31.86205136425167,41.19159837160014,7.311872884947514,0.8865564126708907,33.46105777762949,35.197051820377986,31.341929188327544,Clay Loam
Churu,2022.0,6.0,Kharif,57.97900290377353,34.24586666831624,32.48905101520958,7.931710739193281,0.6130627937848321,54.65475317517449,23.528332957980957,21.81687519782054,Sandy Clay Loam
Dungarpur,2022.0,6.0,Kharif,44.8991367018093,31.950170138832863,48.40436639906208,7.359425496874465,0.9761361123706438,39.79373254356574,24.83362293082961,35.37252946199261,Loam
Jaisalmer,2022.0,6.0,Kharif,21.907328019761483,34.54275283862486,36.21782754204376,8.024784734336027,0.4190765963466304,57.32920513117581,24.14245706687899,18.52837361519538,Sandy Clay Loam
Jalor,2022.0,6.0,Kharif,37.91651663294083,33.38271555602477,43.44751889191058,7.5693450681661485,0.7197348534596913,47.63071085699597,22.360459238758345,30.008805657174882,Loam
Jhalawar,2022.0,6.0,Kharif,86.31022538286494,32.55408163910603,40.91622839280885,7.324442733469555,0.7898446674541064,36.359408258216845,31.070649046282863,32.57011021594803,Clay Loam
Jhunjhunun,2022.0,6.0,Kharif,41.257276340119645,33.56852360971215,33.42100495634538,7.564148238132579,0.8594941762681367,46.73249222258496,25.900183444383487,27.367264578193463,Loam
Jodhpur,2022.0,6.0,Kharif,34.05314097486593,33.755870786986854,36.80907946105484,7.791916606079316,0.5122976308315786,54.2613567176807,23.35875841901032,22.379890594471135,Sandy Clay Loam
Nagaur,2022.0,6.0,Kharif,34.12591901780824,33.25740416318743,36.06691880602146,7.6532797209563554,0.5704724466215925,49.51865180053744,26.73553127124672,23.74570091727921,Loam
Pali,2022.0,6.0,Kharif,46.75207407871651,32.55669553456782,40.70303912312142,7.53473171984385,0.6899628053639705,44.44318482030989,24.631426137433625,30.925512263366432,Loam
Sikar,2022.0,6.0,Kharif,50.844353409231495,32.80313305545102,35.57211500436548,7.534495397778516,0.786278701903854,45.343238576826465,26.97856082950532,27.678151897554653,Loam
Sirohi,2022.0,6.0,Kharif,55.542070875239546,31.61935900371916,45.48106422405889,7.396337654624223,1.0341951416617727,40.48985614248625,24.857467313399425,34.65255453304433,Loam
Tonk,2022.0,6.0,Kharif,50.00436052646263,33.62157006543418,35.592828979785914,7.416020895154145,0.7846190095895532,44.09877632225127,23.461647278027836,32.43956502073543,Loam
Bharatpur,2022.0,7.0,Kharif,225.32708776860085,29.67121765864864,75.59759390353521,7.735500321128259,0.8720525911950796,44.87451725968808,27.175172041928484,27.9501141011255,Clay Loam
Dhaulpur,2022.0,7.0,Kharif,225.12452838332408,29.574540314395456,75.8975049895205,7.65528902278178,0.8302959001556367,43.90062774367972,26.544169653207046,29.555065959184624,Loam
Kota,2022.0,7.0,Kharif,438.7615863376877,27.6859930318076,82.63009325011879,7.331463260312297,0.8223356041420042,40.75124787601306,28.3780444551492,30.87063767850261,Clay Loam
Baran,2022.0,7.0,Kharif,412.0121326612937,27.2842617980659,84.02141298825477,7.310498511980818,0.787739078833932,41.22755819494017,27.577050555745654,31.195185078293044,Clay Loam
Jaipur,2022.0,7.0,Kharif,279.90209397096555,28.11939136274561,79.38326496196161,7.46853423827555,0.850231696900605,47.74610578424717,23.499579154705494,28.754366255945,Loam
Udaipur,2022.0,7.0,Kharif,563.5957064963847,25.74358130895028,85.0846515600939,7.314971634484445,1.138689408865304,35.75171522385539,32.28990248750083,31.95832912715174,Clay Loam
Dausa,2022.0,7.0,Kharif,266.40427177415233,28.7332814091796,78.39705380677299,7.448940458503631,0.9096372867471324,50.66067520192447,23.252341799843208,26.087000638364948,Loam
Rajsamand,2022.0,7.0,Kharif,495.42674100998914,25.78853255820376,83.02286724944081,7.344695299699076,0.9639301728259164,36.934399265106606,33.273771319131875,29.791692305330336,Clay Loam
Sawai Madhopur,2022.0,7.0,Kharif,315.961507093879,28.57821654290161,79.81206640717834,7.391336939566251,0.9090809910014799,46.36155834187105,25.40509783395536,28.23333160894245,Loam
Karauli,2022.0,7.0,Kharif,278.3561298563184,28.859295412337648,78.22606113460382,7.323849110664443,0.9467935707025282,48.72619591043981,25.53555773220264,25.738271236433086,Loam
Ganganagar,2022.0,7.0,Kharif,206.00200765902804,30.568340654303984,73.71728567649781,7.925312236058909,0.7232944493530641,53.05909954215294,24.470290062624482,22.47062579400709,Sandy Clay Loam
Hanumangarh,2022.0,7.0,Kharif,208.33126564017437,30.08299817889896,76.55491071449529,7.991436931660312,0.6603707508788489,58.40545363080692,22.86831899146728,18.726261266006375,Sandy Clay Loam
Ajmer,2022.0,7.0,Kharif,426.1957919976148,27.489715489372763,80.339289203676,7.483101302382153,0.7415093976612266,32.89577793930147,23.189653688001222,43.9144725913661,Loam
Alwar,2022.0,7.0,Kharif,235.42375891753323,28.8104479540549,78.2156176330035,7.431135494000176,1.0529518117267935,45.67522844606345,24.966633472578202,29.358154120156932,Loam
Banswara,2022.0,7.0,Kharif,561.316258010221,26.103569166231225,86.72681342650026,7.279456939407893,0.998926055083475,36.036171122442354,27.306582231712007,36.657470083764224,Clay Loam
Barmer,2022.0,7.0,Kharif,260.33013523145326,28.470985258263237,80.50068421713577,7.8659423794938075,0.5208200033804808,51.100383491805815,23.530804202945724,25.36878991690401,Loam
Bhilwara,2022.0,7.0,Kharif,500.4126074004988,26.970591195092855,81.74237971593443,7.394414449709638,0.7807999519924316,35.24014643085083,27.321630816527723,37.43825725794166,Clay Loam
Bikaner,2022.0,7.0,Kharif,307.4510661088639,29.997296206080875,75.01662293096145,8.03242181095953,0.5236890079298842,51.19230505500413,24.099762137057745,24.70795061253445,Loam
Bundi,2022.0,7.0,Kharif,423.9244722725481,27.764000870622382,82.44650184845817,7.345372898579913,0.8640630543862735,42.28414376430791,27.18739714901769,30.52879617131715,Clay Loam
Chittaurgarh,2022.0,7.0,Kharif,578.7413686323683,26.25595857819788,84.05260368455599,7.311872884947514,0.8865564126708907,33.46105777762949,35.197051820377986,31.341929188327544,Clay Loam
Churu,2022.0,7.0,Kharif,270.78060205620704,29.149083726386365,79.14671325413865,7.931710739193281,0.6130627937848321,54.65475317517449,23.528332957980957,21.81687519782054,Sandy Clay Loam
Dungarpur,2022.0,7.0,Kharif,562.5402089044061,26.57890182238244,85.26922898962437,7.359425496874465,0.9761361123706438,39.79373254356574,24.83362293082961,35.37252946199261,Loam
Jaisalmer,2022.0,7.0,Kharif,234.9881273968604,29.533388774451712,76.50894491408877,8.024784734336027,0.4190765963466304,57.32920513117581,24.14245706687899,18.52837361519538,Sandy Clay Loam
Jalor,2022.0,7.0,Kharif,413.1782552830062,28.20802475221758,80.25381978609292,7.5693450681661485,0.7197348534596913,47.63071085699597,22.360459238758345,30.008805657174882,Loam
Jhalawar,2022.0,7.0,Kharif,503.6084518608215,26.697329580451907,84.3614065742764,7.324442733469555,0.7898446674541064,36.359408258216845,31.070649046282863,32.57011021594803,Clay Loam
Jhunjhunun,2022.0,7.0,Kharif,272.8760030219783,28.735922320614844,77.76643141692122,7.564148238132579,0.8594941762681367,46.73249222258496,25.900183444383487,27.367264578193463,Loam
Jodhpur,2022.0,7.0,Kharif,309.37921412676496,28.61372424501264,78.96022151392373,7.791916606079316,0.5122976308315786,54.2613567176807,23.35875841901032,22.379890594471135,Sandy Clay Loam
Nagaur,2022.0,7.0,Kharif,311.5126003027986,28.349638223204543,78.54437606070091,7.6532797209563554,0.5704724466215925,49.51865180053744,26.73553127124672,23.74570091727921,Loam
Pali,2022.0,7.0,Kharif,415.999029162761,27.53677454040588,80.61824282127142,7.53473171984385,0.6899628053639705,44.44318482030989,24.631426137433625,30.925512263366432,Loam
Sikar,2022.0,7.0,Kharif,304.1435554638649,28.10998362800694,79.19435291520468,7.534495397778516,0.786278701903854,45.343238576826465,26.97856082950532,27.678151897554653,Loam
Sirohi,2022.0,7.0,Kharif,808.5803009955141,26.591616104902712,83.4668747765582,7.396337654624223,1.0341951416617727,40.48985614248625,24.857467313399425,34.65255453304433,Loam
Tonk,2022.0,7.0,Kharif,333.9711545242912,28.181815411729644,80.16676700913385,7.416020895154145,0.7846190095895532,44.09877632225127,23.461647278027836,32.43956502073543,Loam
Bharatpur,2022.0,8.0,Kharif,188.79259490059775,28.368608135811503,77.49312158445031,7.735500321128259,0.8720525911950796,44.87451725968808,27.175172041928484,27.9501141011255,Clay Loam
